vatnLnr,name,regine,vassom,elev_m,area_km2,catch_area_km2,vol_est_avail,vol_Mm3,res_time_yr,width_km,aspect_ratio,slp_mean
27383,Djupebottvatnet,052.4C,052,990.0,0.1641,5.94,0,2.5450107481630897,,0.15806320937472385,6.566970850818749,26.709095953422544
27337,Grønlivatnet,052.1CD,052,530.0,0.619,13.66,0,9.649879570989762,,0.20847608513609095,14.242110949655208,18.013275321580604
2013,Storavatnet,052.4D,052,963.0,1.6897,10.04,0,39.92741848065246,,0.32114256671698405,16.383567916100464,18.752797658071096
2010,Granvinsvatnet,052.1B,052,23.0,4.1349,141.17,1,166.19,0.719,0.7077238704764235,8.255311380418837,24.580893597216374
28922,Gardavatnet,081.7,081,34.0,0.0691,0.32,0,0.3369342176189648,,0.058209823889221246,20.40072481958674,14.423110764885223
28804,Koparlona,081.1Z,081,38.0,0.7172,6.72,0,11.710427629296468,,0.12677657095398143,44.622771281831646,22.087979268601316
28883,Krokevatnet,081.6,081,20.0,0.083,0.47,0,0.6113260772458361,,0.06783413008961048,18.041197811247898,19.952370279566743
5509,Bondivannet,009.1Z,009,99.0,0.1272,35.45,0,0.6789791982178698,,0.07291030919274166,23.920332685473845,12.690458494653392
37159,Liavatnet,125.5Z,125,42.0,0.3503,8.49,0,3.0862588508787123,,0.19493831720844146,9.21907311264385,11.670561200449903
5879,Gjennestadvannet,014.AZ,014,53.0,0.1607,3.31,0,0.7450194198385874,,0.2570893024885924,2.4309590182839336,6.459198338963964
46678,,164.J8,164,757.0,0.0546,4.27,0,0.22475787084529636,,0.13045194547969743,3.2072572335101732,9.3968978582644
817,Stor-Rosnivatnet,164.J6,164,633.0,2.9388,58.96,0,22.014652747700048,,0.34763420494892827,24.317972247103068,4.9513155716598
51330,Storvatnet,197.630,197,152.0,0.4269,2.2,0,9.463634320628906,,0.3307913737382532,3.9013020834082313,23.553152150304083
31072,Vassdalsvatnet,093.2BB,093,565.0,0.0993,0.34,0,1.2236201479526292,,0.17830207341784496,3.1242739463548905,22.52259681288554
1930,Skoravatnet,093.4B,093,665.0,1.0681,2.92,0,31.001388111857928,,0.4997594006995789,4.276621045466133,21.669413483756966
66230,,111.E,111,1057.0,0.0209,1.8,0,0.04449583697047717,,0.04205112964836688,11.799743450691292,9.083030285695607
34032,,111.BAB,111,1078.0,0.3221,2.02,0,5.548605283531602,,0.28389519976303534,3.995892736565457,20.509272428884028
34111,Medskarvatnet,111.5C,111,906.0,0.083,5.62,0,0.478203153313471,,0.12694101748486697,5.1500709761699754,12.220010251696833
61785,,229.B2,229,227.0,0.0381,0.75,0,0.17978490829739502,,0.11550645016615242,2.852170272732547,12.259416511858714
62019,,229.AAC,229,561.0,0.0377,0.75,0,0.10044504289871589,,0.09304112173722004,4.353597314823017,7.421546101120283
45182,,152.2D22A,152,864.0,0.0591,0.4,0,0.5184279264357967,,0.12005855132489038,4.101701564131088,20.71782169117647
42178,Kottjønna,152.BB,152,526.0,0.0777,0.79,0,0.45415434912124897,,0.16189645846639658,2.9644421415764017,11.473471537863071
38057,Bogatjønna,133.3B5C,133,398.0,0.1096,0.59,0,0.2710407909614312,,0.08194703088282829,16.327013548426017,5.697030733755507
26625,Stemmevatnet,061.1B,061,154.0,0.0674,0.44,0,0.33585895054834713,,0.05937293312469505,19.12796978767491,14.718789008694904
45164,,155.21D,155,821.0,0.0314,0.29,0,0.1577359368021589,,0.07576079416224632,5.463752687175221,16.016508895985403
42494,,155.D7D10,155,785.0,0.0521,1.35,0,0.12076256616066385,,0.07281860513754912,9.833815397176739,6.574199752302359
501,Røssvatnet,155.C5,155,383.0,218.0489,1503.08,1,12600.0,9.04420294,1.5590953078769871,89.70331850874916,11.04880412713828
37072,Storkartjønna,131.32,131,311.0,0.0692,0.3,0,0.35725799217398135,,0.12250266460691453,4.610391518303299,11.521851850186996
37058,Okstjønna,131.3D,131,331.0,0.0586,0.28,0,0.22529398107760715,,0.10411951564256866,5.405365531335012,9.396725620676877
37029,Hyllvatnet,131.1C3B,131,428.0,0.0565,0.21,0,0.17053328479210828,,0.10759948952595061,4.876066700686628,7.29694548679462
37047,Svarttjønna,131.3C,131,283.0,0.0833,0.94,0,0.4957008710002776,,0.1641048201751933,3.0944501006605156,11.449770653453688
38259,Søre Vassdalstjønna,127.D3,127,528.0,0.1895,0.9,0,1.4583079721899426,,0.15782324785553892,7.609846712609707,12.611469212358573
924,Storbellingen,127.AF4,127,489.0,1.8381,17.52,0,17.349301226639554,,0.2612718647874508,26.92618603515322,7.762498224543905
41684,Fiskløysa,127.BB2C,127,628.0,0.0717,0.35,0,0.2928314073609628,,0.11607333191337754,5.324352462743649,9.175086142194322
41852,Hattjønna,127.BC,127,778.0,0.1513,2.24,0,0.9682662322374491,,0.11024279859632125,12.448949843755159,12.572711627228353
61081,,227.6Z,227,419.0,0.0517,0.06,0,0.041298060406936475,,0.11527826161902716,3.8912141872498403,1.8530896031070916
5505,Stensrudtjern,006.1A,006,133.0,0.0788,1.18,0,0.3447269977091365,,0.1592407908561142,3.1059948283248713,8.54854412063363
4984,Fagervatnet,006.G2C,006,525.0,0.0722,2.02,0,0.3580036472796264,,0.09343393500058417,8.266757421793278,12.137847976116625
5168,Rottungen,006.BB,006,309.0,0.4548,4.33,0,2.972130867190328,,0.18764222826469168,12.917826502235318,8.224712798267596
300,Helgeren,006.BC,006,358.0,1.8207,15.1,1,21.065593029220704,,0.29273571061883974,21.246804992852525,9.181152008714148
44358,,159.812BB,159,661.0,0.1178,1.04,0,2.2727537949443803,,0.3431938928654426,1.0,26.78538458516656
44357,Storvatnet,159.53Z,159,18.0,0.1285,1.54,0,1.332187194485623,,0.1634060232212643,4.812777581668556,18.41620030444126
2491,Gjervalvatnet,159.21B,159,81.0,1.3921,34.13,0,47.93462826334116,,0.5663608592312256,4.339821554505064,23.220460190278402
46146,,166.5D,166,901.0,0.1131,2.16,0,1.1674221312539719,,0.19459102537899678,2.9862802054464765,17.647433378067486
47367,Nertjønna,185.42Z,185,60.0,0.7922,7.03,0,21.866080336779167,,0.33842123191116524,6.916898293814564,25.49899471507353
46687,,163.4C,163,725.0,0.0414,0.6,0,0.09863937491510885,,0.05261830697173403,14.964829482091895,8.050941581156716
807,Solvågvatnet,163.CA2B,163,705.0,1.8088,13.34,0,30.53933072320256,,0.4929719708211717,7.443129201128049,11.116084338087536
806,Giebbnejávrre,163.D1B,163,627.0,2.6276,36.27,1,30.2888882321825,,0.47302072076944324,11.74338815061936,7.02669871441183
11649,Vråvatnet,023.A1B3,023,175.0,0.0636,0.67,0,0.44662892698810297,,0.09753391257607652,6.685750707201115,17.55499257996468
27187,,071.5Z,071,1035.0,0.0527,2.87,0,0.13999051621974257,,0.09553219668050703,5.775811159879301,6.801876661015396
18118,,050.ADZ,050,1343.0,0.1141,0.65,0,0.5400993397844174,,0.10805986875969092,9.771427895279754,9.896112600536194
27475,Trollavatnet,050.1BZ,050,1280.0,0.2294,6.71,0,1.74687574514208,,0.18049397883004203,7.042361661441744,11.36397431961708
27830,Kjølo,050.1D,050,1172.0,0.1633,20.07,0,0.5681160019305348,,0.06059136044327018,44.48752385411177,8.302947774928919
27555,,050.1C,050,1250.0,0.0449,0.46,0,0.16478777765928365,,0.07114661903598224,8.867509647355655,10.982843096164164
17138,,050.CDB,050,1356.0,0.0485,0.43,0,0.19002505420530638,,0.0881843222429386,6.231623040676194,10.64034920348579
17305,Insta Olavsbuvatnet,050.CCZ,050,1175.0,0.3919,2.06,0,2.3260627017837248,,0.25795973874594014,5.889724014230581,6.823480616908926
17206,,050.CCZ,050,1197.0,0.0803,2.34,0,0.2854333812131764,,0.09680446468489373,8.573184244576273,8.313489294735984
31309,Store Hestevatnet,102.112,102,228.0,0.5323,3.28,0,7.302518580647559,,0.37531752111506356,3.7785932092201993,13.06427251711082
31323,Oterskarvatnet,102.4Z,102,281.0,0.1043,0.81,0,1.0793186825686096,,0.2210620724199261,2.1344238447816206,17.162132377542825
1222,Storvatnet,186.62B,186,28.0,1.7351,10.69,0,25.36506865282166,,0.2947272343774183,19.974456224897352,11.766637309350132
25040,,033.EAZ,033,1112.0,0.1305,9.9,0,1.4460041513322186,,0.15003296264334987,5.798064239689019,20.2986325710754
25237,,033.EC,033,1061.0,0.0421,0.7,0,0.23657951376977843,,0.04152918618929513,24.41839852485195,21.168751322658014
25267,,033.EC,033,956.0,0.0223,0.8,0,0.13883426905767873,,0.07247094948603539,4.23961060409908,21.89941560769383
25296,,033.D3,033,1029.0,0.1237,0.36,0,1.4220794092307705,,0.13382858640706835,6.906027246251358,22.27805913880814
25208,,033.C4B,033,906.0,0.0236,0.86,0,0.06988900910736631,,0.02706652598532755,32.164513781676376,14.6677802734375
1683,Øvre Tysdalsvatnet,033.AB0,033,64.0,9.3716,154.68,0,805.2808209311443,,0.6540662001677138,21.906297490749488,36.83714049479589
25271,Kleggjadalsvatnet,033.D3,033,864.0,0.1116,5.22,0,1.4072615554722065,,0.14057326868526038,5.6457111923198,24.59553797606569
25083,,033.EAZ,033,1220.0,0.1111,1.12,0,0.32550575477272503,,0.08103692070111035,16.922366226353827,6.787815105472668
24907,Holmavatnet,033.ACB,033,992.0,0.2619,3.3,0,3.4426914899163648,,0.10958062018335069,21.80848546576928,23.35933788598575
1679,Vostervatnet,033.1B,033,54.0,2.6621,11.31,0,56.0150671369847,,0.3839372030117487,18.059481482111778,14.065726217801581
25518,Brokavatnet,032.4E1E,032,644.0,0.248,0.89,0,3.2326540838354982,,0.19053980900054568,6.832266858593811,18.996387038934426
19501,Søre Erevikvatnet,032.1,032,33.0,0.1377,2.4,0,0.885546660389689,,0.223116922261782,2.765736719184674,9.869406642025089
47724,Austpollvatnan,179.85,179,131.0,0.0574,5.5,0,0.7029222275988459,,0.15859847244020242,2.2830845459328586,26.418702889447236
47762,Ulvøyvatnet,179.220,179,3.0,0.0451,0.27,0,0.18371885896919266,,0.12393992420622818,2.933561387721677,9.888260547419804
25406,,031.AAD,031,1100.0,0.1286,0.88,0,1.1257398454652758,,0.08226912969018618,18.994030179105913,20.089203959642578
25619,Tvaravatnet,031.6Z,031,698.0,0.0578,0.26,0,0.5101040686080021,,0.07593564282896142,10.016700602914932,24.92886864324534
23119,Troppevatnet,031.621,031,510.0,0.3606,2.04,0,5.9590397355598155,,0.2933786156727298,4.189884948003216,18.930755563245317
25524,Vongsatjørnane,031.5Z,031,767.0,0.1208,0.43,0,1.153836176268054,,0.17025671893409633,4.166757137996136,16.897717675061426
25559,Rundatjørna,031.6Z,031,548.0,0.1542,0.99,0,1.8779018573828463,,0.26370087720128615,2.21724352968419,17.394881965944272
19345,Svartavatnet,031.21,031,777.0,0.184,2.21,0,1.867367690066394,,0.21441372134474335,4.00261890800181,15.008454186893204
1668,Haukalivatnet,031.1D,031,51.0,1.675,13.86,0,75.29895986725161,,0.5432630135775591,5.675434808735067,29.7707742289741
2524,Austvatnet,120.2E,120,224.0,0.8198,14.09,0,9.075217080293982,,0.22174492608735452,16.6726404153498,11.635816624004551
37448,Husdalsvatnet,120.4A4,120,179.0,0.1755,3.75,0,0.6446293820795977,,0.12679209311521933,10.916436189694345,6.525479840501915
37153,Sørvikvatnet,132.21,132,100.0,0.082,1.75,0,0.6427924210969738,,0.10545806652177231,7.369518755443759,18.0321304441437
37109,Ljosvatna,132.AC,132,321.0,0.0555,1.6,0,0.1991684345151355,,0.09341049141010493,6.366024145472319,9.235898008914576
37123,Aunbuvatnet,132.AC,132,329.0,0.1049,6.71,0,0.5238233980933965,,0.13128526823925207,6.087433215532445,9.891574705166157
25811,Holmevatnet,067.6C,067,604.0,0.0997,0.37,0,0.4745402237378834,,0.0636445020659967,24.623724840585005,12.540149980709877
26079,Stemmetjørna,067.50,067,292.0,0.046,0.16,0,0.46310097491550944,,0.1203622382372865,3.1742319840696456,25.197746870497117
25974,,067.3AC51A,067,787.0,0.0543,4.29,0,0.6100883682361816,,0.14557468612281055,2.56365595911943,25.293783445389682
25958,Harekupvatnet,067.2F,067,814.0,0.1144,1.01,0,1.535348446846922,,0.11028916007532813,9.405746216483962,28.597841161242602
25767,,067.3BB3,067,729.0,0.0846,0.59,0,0.45291609373838754,,0.08753997371952976,11.038400029767926,12.997221459934138
25953,,067.3AC5A,067,814.0,0.0724,3.77,0,0.5235373977884868,,0.08473202147244141,10.077551782569834,18.5420548546123
25813,Svadfjellvatni,067.3H,067,765.0,0.1592,2.07,0,3.1212636777413936,,0.23824427925511726,2.805191571154627,29.265937369845897
25960,Nordrevotna,067.3AC2,067,664.0,0.1307,2.18,0,0.7622384479172439,,0.0878691673070352,16.932660677322016,12.869767128608661
36864,Røsvatnet,130.53C,130,146.0,0.5613,4.08,0,5.724129083231774,,0.24891642696605887,9.059019359606337,11.13219626650165
48637,Søsterbekkvatnan,174.3A0,174,458.0,0.0575,3.88,0,0.22807761059886456,,0.12168028001017403,3.881283886641038,9.18221039173674
48653,Vestfjordvatnan,174.320,174,540.0,0.0712,4.27,0,0.07199068597090244,,0.04555175236507547,34.3243693009494,3.1291131957809966
1039,Stuorajávri,174.1C,174,259.0,2.6653,56.31,1,56.072,0.791,0.5677043295102209,8.269822457485166,13.557303816153958
45794,Synstelvvatnet,169.1,169,503.0,0.1977,1.31,0,2.248907202483699,,0.11749617911497334,14.322204813976914,20.872150563633937
45598,Breiddalsvatnan,169.52,169,155.0,0.1541,2.09,0,2.877486107385705,,0.34158280014968495,1.3210485181302722,24.4512664336394
50724,Storvatnet,195.521,195,141.0,0.1893,3.7,0,2.0670353041968417,,0.11586272655626095,14.102969076246051,20.31510086020823
26614,Kvernavatnet,057.1,057,10.0,0.0656,0.31,0,0.40288929545178204,,0.0794725746715696,10.382420427366814,16.423019558566434
295,Sæbyvannet,003.B1B,003,47.0,1.5442,93.87,0,11.897085278566934,,0.38834881487575745,10.239097469638208,5.634443247359212
36526,Linvågvatnet,114.33Z,114,12.0,0.8319,16.29,0,11.700383242869602,,0.18112733190005503,25.35604889581251,16.013630601773137
31244,Skålvatna,105.1Z,105,170.0,0.0811,6.68,0,0.10229624784293175,,0.11868894412514275,5.759692971169777,2.6510172774910807
59626,Uhca Lákcajávrrit,226.1,226,218.0,0.0419,0.18,0,0.060134439345294624,,0.16859655909407495,1.4743136885990276,3.065623307150596
59677,Rambijærvi,226.1,226,64.0,0.0696,1.75,0,0.21755145903934092,,0.11311229530413447,5.443285573392668,7.088397831879845
48666,Stopålvatnet,173.1Z,173,74.0,0.2345,2.48,0,0.8570254993118057,,0.12785518503252868,14.343749666750979,6.068938157804811
25900,Maletjørna,068.1Z,068,32.0,0.0489,1.58,0,0.3207960454018212,,0.08298807647937345,7.098927707929069,18.449090111897032
26283,Færevatnet,066.50,066,19.0,0.1591,2.28,0,0.9737119602088817,,0.08805080494655759,20.520520286739302,12.935590966290421
26307,Kvalheimsvatnet,066.50,066,6.0,0.1833,3.24,0,1.2658390878097665,,0.10673671923030958,16.085507198363203,13.189257283197833
48034,Lilandsvatnet,170.71Z,170,3.0,0.4748,5.34,0,1.1088169423603154,,0.1394938932959553,24.401987085160453,3.1716124189660904
46838,Sáttonjárgjávrre,170.B5,170,45.0,5.1771,171.66,1,146.862,0.537,0.9189585672631821,6.130511479912656,13.93567980249088
27511,,047.3E,047,1092.0,0.1056,3.39,0,1.655307749264608,,0.19920066879888687,2.6605436303033168,27.266504083484573
61139,,228.31,228,429.0,0.0536,1.06,0,0.10305283810966046,,0.10329917390747584,5.027039596986401,4.721303670360111
61330,Liinnajávri,228.3Z,228,259.0,0.0715,2.01,0,0.21566219795295563,,0.09957648163237448,7.215305629886347,7.130189433307497
45689,,168.62,168,281.0,0.1086,1.99,0,0.6011977892562199,,0.14376824858924997,5.254518192205931,10.541015625
1003,Hievsttinjávrre,171.D,171,633.0,1.6595,18.41,0,21.743746870486564,,0.3913301110186129,10.836658712627099,9.535488202984663
45435,Storvatnet,171.61Z,171,63.0,0.7829,7.48,0,20.96157039759714,,0.3354002272904466,6.959924626479993,24.864475743348983
22327,Eriksvatnet,043.3,043,32.0,0.0847,1.44,0,0.39419641627824364,,0.056473715680592895,26.558921528897105,13.294765245291616
22310,Stemmevatnet,043.3,043,,0.0238,0.21,0,0.09922740562266813,,0.05086083016182508,9.21442179195818,16.373864702959363
22242,Grindavatnet,043.3,043,,0.0429,1.78,0,0.12058477636413492,,0.052338745543673515,15.664336693154304,9.482607559419014
63142,Suolojávri,241.5B1,241,168.0,0.9527,5.0,0,7.734780544175684,,0.2148283979029686,20.64259237754294,8.286635451530003
60619,,232.3,232,325.0,0.0345,1.17,0,0.1189659112189476,,0.09708074466210403,3.6567944767410894,9.703134707380716
837,Sørvatnet,165.7C,165,6.0,1.8651,15.06,0,39.982590304281395,,0.8015475762108787,2.9029479827801166,11.727200652429739
23497,Løyndardalsvatnet,037.2A,037,780.0,0.205,5.67,0,1.8497711522370863,,0.19541666234590743,5.367270456192133,13.453753803494306
23544,,037.C1B,037,665.0,0.0703,12.2,0,0.4665330721041781,,0.08523913929683963,9.67834319682979,17.053785021551725
23363,,037.BJ,037,1107.0,0.1192,4.7,0,0.4843794535921114,,0.08232488229647528,17.59373094394453,9.29313643292683
2022,Førstadvatnet,037.BC4,037,617.0,1.493,74.64,0,31.11561037938348,,0.21369571564269307,32.692978400803455,19.779905059882818
38909,Reinbærlivatnet,142.31Z,142,147.0,0.0924,2.12,0,0.8473111248141494,,0.1468699927762393,4.284752898580458,18.191047543774317
1193,Lavangsvatnet,175.4B,175,3.0,1.5444,76.55,0,12.236930004608018,,0.36370113050076425,11.67538773928629,5.945066774607577
43591,,144.C,144,674.0,0.0906,1.71,0,0.698891512949813,,0.09165242128438617,10.791323786699259,18.30372563844086
44049,Spilderdalsvatnet,160.41C,160,64.0,1.199,18.87,0,30.48969834249327,,0.32534391200731605,11.327267260760262,21.708394123513333
27241,Rennebergstjørni,063.B1AB,063,1164.0,0.0598,0.16,0,0.49124113027499394,,0.1004503320453295,5.926531588716667,20.670755525914632
16663,,051.2AE,051,1237.0,0.0513,3.49,0,0.09661286080368432,,0.038599984709051904,34.43106542758983,6.783892568574267
26327,Hundvensvatnet,065.2B,065,21.0,0.331,2.42,0,2.278468446391576,,0.08364440243628546,47.31692408217775,12.653387601108449
29267,Grøntjønne,075.DCC,075,1515.0,0.5746,4.2,0,7.965912536972368,,0.2449002858040361,9.580301935444512,15.271179440464428
29669,,075.3Z,075,1420.0,0.0669,1.39,0,0.14483241275057107,,0.04973018036134702,27.061716961980704,6.702949589810017
29606,,075.A0,075,1334.0,0.0473,0.3,0,0.3462463823296849,,0.07743411329155436,7.8825706154842745,21.35091382146098
29509,Krongeltjerni,075.CCB,075,1386.0,0.0785,0.33,0,0.22328547589404676,,0.04111138104628942,46.44662507585848,9.203137541470463
29477,Skuggevatnet,075.CD1B,075,1372.0,0.2415,3.17,0,2.2662481750118313,,0.13373279749720268,13.5060263371876,15.602369632737576
1600,Åsetevatnet,075.4AB,075,838.0,1.7886,29.39,1,54.567,1.141,0.49714429103214175,7.236637991371912,20.642590173556762
2059,Storavatnet,059.2B,059,10.0,2.9479,18.55,0,46.121776962933296,,0.16120739641602455,113.43197207364938,14.109601971716653
49514,,196.AE6,196,505.0,0.0697,2.73,0,0.10682716649240191,,0.07089777840475803,13.86641650684728,4.072159804307021
49688,,196.DABZ,196,1043.0,0.0811,0.48,0,0.2793951213448321,,0.21637266782510367,1.7319532670369056,5.9165770884520885
49711,,196.G5,196,771.0,0.094,4.28,0,0.39314238260407264,,0.16585767340961888,3.417637314215948,7.730741954985119
49311,Dalbergvatnet,196.AC3,196,867.0,0.1066,0.3,0,0.5551573464845073,,0.2762775898142223,1.3966271220268438,7.755825226545842
51701,Fiskvatnet,196.A40,196,104.0,0.0945,2.88,0,0.3371252362138618,,0.19749644974827016,2.4233169250165973,6.137931118094351
49160,Jiekŋacazajávri,196.BAAZ,196,830.0,0.3846,3.66,0,7.0773917823148045,,0.33330489485385767,3.4623080995655604,19.85420685870144
49237,Sætervatnet,196.BC,196,799.0,0.167,7.52,0,0.9422271919043841,,0.10789589925691723,14.345639622223262,10.897665096907666
2416,Várevuoljávri,196.2C,196,23.0,10.3857,87.2,1,182.37284504649165,,0.8341036266792923,14.927862118669502,6.434890715496356
454,Myrmarkvatnet,145.23B,145,81.0,1.5434,7.75,0,57.2704172069039,,0.4717266126839743,6.935705350001352,26.26946332710935
42969,Gjerdvatnet,145.4,145,27.0,0.0561,2.13,0,0.052290188264222395,,0.16731016665513754,2.0051242612955544,1.850811252538494
42053,Helknavatnet,150.4Z,150,509.0,0.0427,0.88,0,0.24068296220355007,,0.08688755127135908,5.65188054216442,15.986657911731351
1708,Sagelvvatnet,198.41B,198,92.0,5.1109,74.62,0,122.18938030048545,,0.833381008670663,7.3588447532113275,10.33755202983945
29286,Vardevatnet,087.A3A,087,940.0,0.1626,1.61,0,1.4565383327303514,,0.21510597292143063,3.514463010912797,13.55388185740985
29373,Blådalsvatnet,087.B13A,087,851.0,0.1813,2.66,0,3.0942451439196943,,0.26819611669812593,2.5200592983423378,23.576106747981747
28120,Traudalsvatnet,087.1C,087,334.0,0.6224,21.61,0,7.5599427774592325,,0.2150910465848359,13.453140271834688,13.761958128344554
29446,Håheimsvatnet,087.B1B0,087,197.0,0.2145,26.8,1,1.738,0.028,0.24441445961192138,3.591075812339508,11.14483104962759
33273,Litle Skjervagen,310.DB,310,661.0,0.6938,12.23,0,1.6446000482699556,,0.14369594355424464,31.900008962544053,2.899049642588828
1344,Fjellgutusjøen,310.CF,310,738.0,2.1406,35.1,0,18.150564737113793,,0.4905542991727103,8.895338531926107,5.291609302705693
48188,Juliusvatnet,192.12,192,417.0,0.0639,0.98,0,0.661086742074422,,0.13690069516295128,3.4079169959414917,22.94224881654775
48256,Jovatnet,188.23B,188,170.0,0.0197,0.81,0,0.05349196225747957,,0.07146074640387247,3.8562316309307727,9.658870152064733
29447,Røykjedalsvatnet,076.DZ,076,1120.0,0.0605,3.54,0,0.10798074760090579,,0.061092947651029406,16.217203701859873,5.1990837296195656
29333,,076.F1C,076,1466.0,0.0311,0.36,0,0.1615790895239828,,0.11969317306041363,2.1680505073763197,13.964044823868727
42711,Tilremsvatnet,146.61Z,146,5.0,0.1322,3.11,0,0.5685562343680667,,0.12524590805636426,8.427440142702476,8.207275705645161
28232,,085.52E,085,526.0,0.0288,0.62,0,0.08392254638072547,,0.07189342295476756,5.568024508706225,9.52455913156703
28225,Rundedalsvatnet,085.5221Z,085,552.0,0.0295,0.59,0,0.1385395128625903,,0.06412695115584913,7.183570523658369,16.154336704588367
28139,Sørdalsvatnet,085.64,085,222.0,0.2189,3.5,0,3.709929263284193,,0.2594326486377298,3.2517062983024574,22.73582063840882
28238,Rundevatnet,085.6Z,085,15.0,0.1105,8.85,0,0.42563462918111045,,0.07842180991641834,17.967683226381563,9.111646273410278
28325,Svartevatnet,085.C1E,085,460.0,0.062,0.94,0,0.3751559130426257,,0.08135053410127507,9.36825499052636,16.23399812940141
28187,,086.1E,086,671.0,0.0429,0.46,0,0.4352900763754681,,0.1138788793368335,3.3052364886722763,26.342745885579937
11658,Litle Snønykevatnet,086.6BB1C,086,852.0,0.4779,1.59,0,10.855943862906534,,0.3296712119833092,4.396971599798103,23.58462465564738
28070,Skjerdalsvatnet,086.81C,086,311.0,0.2618,16.51,0,2.2633618439660665,,0.1559972083249206,10.759707151935848,13.288138846598068
1774,Handklevatnet,086.1D,086,502.0,1.1107,8.8,0,37.961889913737956,,0.36864313095007106,8.1729054075132,28.520320658221348
1813,Dalsbøvatnet,091.3B,091,47.0,1.1006,21.27,0,20.23660610688761,,0.3634713277765289,8.330810421370744,15.207172555573784
22049,Mannsvatnet,045.2AC,045,565.0,0.5896,5.25,0,9.443809227233782,,0.30148421072695286,6.486903459457085,16.272556077527064
1494,Myrdalsvatnet,045.4AB,045,374.0,1.6296,20.59,1,49.41,0.856,0.6186569637029928,4.257650449803383,21.051520307842875
739,Funnsjøen,124.C6B,124,442.0,7.9917,60.91,0,148.73990211372282,,0.5489637522380129,26.51879003696585,8.48629981884058
737,Fjergen,124.EB0,124,514.0,16.3426,149.28,1,140.973,0.694,0.8056450494799989,25.178780274377083,8.228353269206066
2474,Vađajávri,247.7D,247,160.0,3.6039,19.83,0,97.04714681920011,,0.3564641519579519,28.362654967149258,17.427188047588306
2035,Gjerdesdalsvatnet,038.4B,038,28.0,1.7205,14.83,1,36.76,1.269,0.409357764621159,10.267090906697918,15.829427634363098
2034,Fjellgardsvatnet,038.C,038,157.0,2.2089,67.72,1,94.225,0.485,0.5134507804271893,8.378874047559545,21.129513204875646
297,Gjersjøen,005.4B,005,40.0,2.6435,81.82,1,61.2,0.0,0.29134064097481716,31.144354183949236,15.729234274839744
1806,Lovatnet,088.2B1,088,52.0,10.5277,234.88,1,785.0,1.63319178,0.7535757241001537,18.53864726911103,26.118325652249368
